record_id,dept_name,dept,category,topic,priority,content_type,asset_type,text,url,filename,source_url,crawled_at,missing_fields
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0004,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,김훈 Hoon Kim 교수 Prof. 연구실 → Lab →,http://psrl.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0004,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,김훈 교수,https://ai-systems.kaist.ac.kr/images_adjunct/kim-hoon.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0005,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,노용만 Yongman Noh 교수 Prof. 연구실 → Lab →,https://www.ivylab.kaist.ac.kr/ivylab-ivllab,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0005,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,노용만 교수,https://ai-systems.kaist.ac.kr/images_adjunct/noh-yongman.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0006,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,명현 Hyun Myung 교수 Prof. 연구실 → Lab →,http://urobot.kaist.ac.kr,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0006,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,명현 교수,https://ai-systems.kaist.ac.kr/images_adjunct/myung-hyun.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0007,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,배준우 Junwoo Bae 교수 Prof. 연구실 → Lab →,https://sites.google.com/view/qitkaist,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0007,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,배준우 교수,https://ai-systems.kaist.ac.kr/images_adjunct/bae-junwoo.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0008,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,배현민 Hyunmin Bae 교수 Prof. 연구실 → Lab →,https://nais.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0008,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,배현민 교수,https://ai-systems.kaist.ac.kr/images_adjunct/bae-hyunmin.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0009,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,백재일 Jaeil Baek 교수 Prof. 연구실 → Lab →,https://ipc.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0009,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,백재일 교수,https://ai-systems.kaist.ac.kr/images_adjunct/baek-jaeil.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0010,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,서창호 Changho Seo 교수 Prof. 연구실 → Lab →,http://csuh.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0010,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,서창호 교수,https://ai-systems.kaist.ac.kr/images_adjunct/seo-changho.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0011,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,송영민 Youngmin Song 교수 Prof. 연구실 → Lab →,https://www.ymsong.net/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0011,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,송영민 교수,https://ai-systems.kaist.ac.kr/images_adjunct/song-youngmin.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0012,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,강준혁 Junhyuk Kang 교수 Prof. 연구실 → Lab →,http://artlab.kaist.ac.kr,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0012,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,강준혁 교수,https://ai-systems.kaist.ac.kr/images_adjunct/kang-junhyuk.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0013,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,신영수 Youngsoo Shin 교수 Prof. 연구실 → Lab →,http://dtlab.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0013,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,신영수 교수,https://ai-systems.kaist.ac.kr/images_adjunct/shin-youngsoo.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0014,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,심현철 Hyunchul Shim 교수 Prof. 연구실 → Lab →,http://unmanned.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0014,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,심현철 교수,https://ai-systems.kaist.ac.kr/images_adjunct/shim-hyunchul.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0015,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,안희진 Heejin Ahn 교수 Prof. 연구실 → Lab →,https://cis.kaist.ac.kr,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0015,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,안희진 교수,https://ai-systems.kaist.ac.kr/images_adjunct/ahn-heejin.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0016,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,원유집 Yujip Won 교수 Prof. 연구실 → Lab →,https://oslab.kaist.ac.kr,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0016,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,원유집 교수,https://ai-systems.kaist.ac.kr/images_adjunct/won-yujip.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0017,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,유민수 Minsoo Yoo 교수 Prof. 연구실 → Lab →,https://sites.google.com/view/kaist-via,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0017,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,유민수 교수,https://ai-systems.kaist.ac.kr/images_adjunct/yoo-minsoo.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0018,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,유승협 Seunghyup Yoo 교수 Prof. 연구실 → Lab →,http://ioel.kaist.ac.kr,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0018,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,유승협 교수,https://ai-systems.kaist.ac.kr/images_adjunct/yoo-seunghyup.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0019,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,유창동 Changdong Yoo 교수 Prof. 연구실 → Lab →,http://sanctusfactory.com/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0019,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,유창동 교수,https://ai-systems.kaist.ac.kr/images_adjunct/yoo-changdong.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0020,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,이성주 Seongju Lee 교수 Prof. 연구실 → Lab →,http://miil.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0020,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,이성주 교수,https://ai-systems.kaist.ac.kr/images_adjunct/lee-sangju.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0021,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,이정용 Jungyong Lee 교수 Prof. 연구실 → Lab →,http://adec.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0021,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,이정용 교수,https://ai-systems.kaist.ac.kr/images_adjunct/lee-jungyong.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0022,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,장동의 Dongui Jang 교수 Prof. 연구실 → Lab →,http://control.kaist.ac.kr,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0022,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,장동의 교수,https://ai-systems.kaist.ac.kr/images_adjunct/jang-dongui.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0023,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,권경하 Kyungha Kwon 교수 Prof. 연구실 → Lab →,https://krg.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0023,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,권경하 교수,https://ai-systems.kaist.ac.kr/images_adjunct/kwon-kyungha.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0024,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,정명수 Myungsoo Jung 교수 Prof. 연구실 → Lab →,http://camelab.org,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0024,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,정명수 교수,https://ai-systems.kaist.ac.kr/images_adjunct/jung-myungsoo.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0025,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,정혜원 Hyewon Jung 교수 Prof. 연구실 → Lab →,http://iids.kaist.ac.kr,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0025,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,정혜원 교수,https://ai-systems.kaist.ac.kr/images_adjunct/jung-hyewon.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0026,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,조성환 Sunghwan Cho 교수 Prof. 연구실 → Lab →,http://ccs.kaist.ac.kr,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0026,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,조성환 교수,https://ai-systems.kaist.ac.kr/images_adjunct/cho-sunghwan.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0027,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,최성율 Sungyul Choi 교수 Prof. 연구실 → Lab →,https://qmdl.kaist.ac.kr,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0027,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,최성율 교수,https://ai-systems.kaist.ac.kr/images_adjunct/choi-sungyul.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0028,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,최신현 Shinhyun Choi 교수 Prof. 연구실 → Lab →,http://www.shinhyunlab.kaist.ac.kr,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0028,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,최신현 교수,https://ai-systems.kaist.ac.kr/images_adjunct/choi-shinhyun.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0029,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,최준일 Junil Choi 교수 Prof. 연구실 → Lab →,https://www.icl.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0029,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,최준일 교수,https://ai-systems.kaist.ac.kr/images_adjunct/choi-junil.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0030,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,최진석 Jinseok Choi 교수 Prof. 연구실 → Lab →,https://sic-x.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0030,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,최진석 교수,https://ai-systems.kaist.ac.kr/images_adjunct/choi-jinseok.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0031,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,하정석 Jungseok Ha 교수 Prof. 연구실 → Lab →,http://cocoa.kaist.ac.kr,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0031,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,하정석 교수,https://ai-systems.kaist.ac.kr/images_adjunct/ha-jungseok.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0032,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,한인수 Insu Han 교수 Prof. 연구실 → Lab →,https://flexml.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0032,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,한인수 교수,https://ai-systems.kaist.ac.kr/images_adjunct/insu-han.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0033,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,Ian Oakley 교수 Prof. 연구실 → Lab →,https://sites.google.com/view/kaist-witlab/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0033,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,Ian Oakley 교수,https://ai-systems.kaist.ac.kr/images_adjunct/ian-oakley.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0034,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,김동준 Dongjun Kim 교수 Prof. 연구실 → Lab →,https://icn.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0034,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,김동준 교수,https://ai-systems.kaist.ac.kr/images_adjunct/kim-dongjun.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0035,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,김봉진 Bongjin Kim 교수 Prof. 연구실 → Lab →,https://sites.google.com/view/mslab,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0035,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,김봉진 교수,https://ai-systems.kaist.ac.kr/images_adjunct/kim-bongjin.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0036,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,김상식 Sangsik Kim 교수 Prof. 연구실 → Lab →,https://kimgroup.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0036,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,김상식 교수,https://ai-systems.kaist.ac.kr/images_adjunct/kim-sangsik.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0037,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,김성민 Sungmin Kim 교수 Prof. 연구실 → Lab →,https://sites.google.com/view/smilelab,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0037,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,김성민 교수,https://ai-systems.kaist.ac.kr/images_adjunct/kim-sungmin.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0038,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,김용대 Yongdae Kim 교수 Prof. 연구실 → Lab →,https://www.syssec.kr,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0038,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,김용대 교수,https://ai-systems.kaist.ac.kr/images_adjunct/kim-yongdae.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0039,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,김용훈 Yong-Hoon Kim 교수 Prof. 연구실 → Lab →,http://nanocore.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0039,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,김용훈 교수,https://ai-systems.kaist.ac.kr/images_adjunct/kim-yong-hoon.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_admission_ug_admission-ug_4aebc9dec9__asset_block_0004,AI시스템학과,ai_systems,입학,학사과정 입학 안내 Undergraduate Admission,extended,link,external,입학처 홈 Admissions Home KAIST 입학처 메인 홈페이지를 방문하세요. Visit the main KAIST Admissions homepage. 자세히 보기 → Learn more →,https://admission.kaist.ac.kr/home,,https://ai-systems.kaist.ac.kr/admission-ug,2026-05-26T13:26:32.463430+00:00,filename
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0006,AI시스템학과,ai_systems,입학,대학원과정 입학 안내 Graduate Admission,extended,table,external,gradapply.kaist.ac.kr,https://gradapply.kaist.ac.kr/grad/,,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,filename
ai_systems_admission_grad_admission-grad_0d698c2ca6_0d698c2c__item_0018,AI시스템학과,ai_systems,입학,대학원과정 입학 안내 Graduate Admission,extended,attachment,external,입학처 홈페이지 바로가기 Go to Admissions Website,https://gradapply.kaist.ac.kr/grad/,,https://ai-systems.kaist.ac.kr/admission-grad,2026-05-26T13:26:36.697547+00:00,filename
ai_systems_site_news_news_5d718c2b89__asset_block_0008,AI시스템학과,ai_systems,공지사항,소식 및 행사 News & Events,extended,link,external,https://admission.kaist.ac.kr/graduate,https://admission.kaist.ac.kr/graduate,,https://ai-systems.kaist.ac.kr/news,2026-05-26T13:27:21.084886+00:00,filename
ax_home_공지_c354a04ad6_c354a04a__item_0002,AX학과,ax,공지사항,Contact,core,contact_info,phone,042-350-2114,tel:042-350-2114,,https://ax.kaist.ac.kr/,2026-05-26T13:28:36.204891+00:00,filename
ax_dept_intro_학과 소개_359e1765ba_359e1765__item_0001,AX학과,ax,소개,학과 소개,core,image,image,슬라이드 6,https://ax.kaist.ac.kr/images/intro-slides/ax_intro_slide-06.png,,https://ax.kaist.ac.kr/#/dept-intro,2026-05-26T13:28:40.221779+00:00,filename
